node,khop_count,khop_fraction
2957,1164,0.11539605432735203
2958,456,0.04520670169525132
2959,919,0.09110736591652623
8182,519,0.051452364429463666
4128,570,0.05650837711906414
6890,340,0.033706751264003174
2961,377,0.03737483890155646
2963,731,0.07246951521760682
2964,496,0.04917220184395757
2965,323,0.03202141370080301
2967,593,0.058788539704570236
2970,1041,0.1032021413700803
3287,322,0.031922276197085354
6956,838,0.08307722811539606
3684,969,0.09606424110240905
2977,846,0.0838703281451373
2979,316,0.03132745117477942
2980,724,0.07177555269158323
11026,21,0.002081887578070784
2981,774,0.07673242787746605
5401,824,0.08168930306334886
2983,444,0.04401705165063944
2984,908,0.090016853375632
11933,29,0.0028749876078120354
2985,1043,0.10340041637751561
7895,711,0.0704867651432537
2991,259,0.025676613462873005
2993,326,0.03231882621195598
5389,374,0.03707742639040349
2995,1171,0.11609001685337564
8003,618,0.06126697729751165
2996,1019,0.10102111628829186
9374,34,0.0033706751264003174
11401,26,0.002577575096659066
4769,1115,0.11053831664518687
3002,975,0.09665906612471498
4941,341,0.03380588876772083
11324,43,0.004262912659859224
4628,804,0.07970655298899573
3005,692,0.06860315257261822
3006,869,0.0861504907306434
3007,694,0.06880142758005353
3009,835,0.08277981560424308
9859,44,0.004362050163576881
9820,31,0.003073262615247348
3011,736,0.0729652027361951
3014,590,0.05849112719341727
3015,346,0.03430157628630911
3017,478,0.04738772677703976
6990,734,0.07276692772875978
6184,645,0.06394368989788837
3018,835,0.08277981560424308
4536,815,0.08079706552988995
3019,795,0.07881431545553683
10732,24,0.0023793000892237534
3020,304,0.030137801130167542
14881,9,0.0008922375334589075
3021,696,0.06899970258748885
11162,20,0.001982750074353128
3023,650,0.06443937741647665
3024,842,0.08347377813026668
3025,956,0.09477545355407951
3027,769,0.07623674035887776
10271,20,0.001982750074353128
3028,705,0.06989194012094775
3029,433,0.04292653910974522
3030,918,0.09100822841280856
3031,658,0.0652324774462179
3032,1176,0.11658570437196392
3035,953,0.09447804104292654
3036,788,0.07812035292951323
3037,851,0.08436601566372559
3038,723,0.07167641518786556
3039,1017,0.10082284128085654
3728,1109,0.10994349162288093
3041,777,0.07702984038861901
3042,717,0.07108159016555964
9918,19,0.0018836125706354714
3044,1026,0.10171507881431545
3045,702,0.06959452760979479
3050,881,0.08734014077525527
6628,839,0.0831763656191137
8574,96,0.009517200356895014
3056,872,0.08644790324179637
3058,749,0.07425399028452463
3060,693,0.06870229007633588
3322,447,0.044314464161792404
3651,437,0.04332308912461584
3178,465,0.04609893922871022
3061,1365,0.13532269257460097
3350,856,0.08486170318231387
3062,1556,0.15425795578467333
3573,373,0.036978288886685834
3587,657,0.06513333994250024
3273,746,0.07395657777337167
3063,1349,0.13373649251511846
3192,1047,0.10379696639238624
3291,766,0.0759393278477248
9928,134,0.013284425498165955
3268,946,0.09378407851690294
3138,453,0.044909289184098346
3064,1112,0.11024090413403391
3420,304,0.030137801130167542
3065,1083,0.10736591652622186
3422,921,0.09130564092396154
3066,1599,0.15852086844453256
3549,570,0.05650837711906414
3374,731,0.07246951521760682
8809,269,0.026667988500049568
3411,1305,0.12937444235154158
3233,848,0.08406860315257261
3483,338,0.03350847625656786
3067,1369,0.1357192425894716
3361,692,0.06860315257261822
3102,1232,0.12213740458015267
3300,556,0.055120452067016955
3069,1400,0.13879250520471895
3070,1227,0.12164171706156439
3605,804,0.07970655298899573
3071,1309,0.1297709923664122
3238,772,0.07653415287003074
3352,996,0.09874095370278577
3072,546,0.05412907702984039
3073,1543,0.15296916823634382
3074,1478,0.14652523049469615
3279,558,0.05531872707445226
3181,628,0.06225835233468821
3525,462,0.04580152671755725
3075,1229,0.1218399920689997
3643,434,0.04302567661346287
3076,943,0.09348666600574998
3203,796,0.07891345295925449
3527,521,0.05165063943689898
3077,1436,0.14236145533855457
3595,722,0.07157727768414791
8713,150,0.014870625557648459
3369,804,0.07970655298899573
3378,614,0.060870427282641026
3078,978,0.09695647863586795
3079,1411,0.13988301774561315
3437,755,0.07484881530683057
3317,440,0.04362050163576881
3082,1103,0.109348666600575
3460,930,0.09219787845742045
7100,627,0.062159214830970554
3304,316,0.03132745117477942
3083,1360,0.1348270050560127
3336,610,0.0604738772677704
3232,890,0.0882323783087142
13255,83,0.008228412808565481
3231,334,0.03311192624169723
3084,1424,0.1411718052939427
3086,1267,0.12560721721027066
11021,88,0.008724100327153763
3408,734,0.07276692772875978
3536,744,0.07375830276593635
3344,657,0.06513333994250024
3087,855,0.08476256567859622
3088,1426,0.14137008030137801
3522,919,0.09110736591652623
3090,1052,0.10429265391097452
3404,676,0.06701695251313572
3454,523,0.051848914444334294
3423,625,0.06196093982353525
3444,790,0.07831862793694855
3093,1015,0.10062456627342123
3107,1395,0.13829681768613067
3095,1289,0.1277882422920591
3236,832,0.08248240309309011
3415,792,0.07851690294438386
3152,1215,0.12045206701695252
3096,1196,0.11856845444631704
3097,577,0.05720233964508774
3180,639,0.06334886487558243
3100,1129,0.11192624169723406
8909,231,0.022900763358778626
3154,1370,0.13581838009318925
3395,965,0.09566769108753842
14341,51,0.005056012689600476
3103,1550,0.1536631307623674
3645,427,0.04233171408743928
9535,100,0.00991375037176564
3604,595,0.05898681471200555
13509,89,0.008823237830871418
3105,1298,0.128680479825518
3113,808,0.08010310300386636
3295,278,0.027560226033508477
3630,1205,0.11946069197977595
3106,1421,0.14087439278278974
11986,93,0.009219787845742044
9371,71,0.007038762763953604
3194,1100,0.10905125408942203
3471,475,0.047090314265886786
3108,1105,0.1095469416080103
3109,1580,0.1566372558738971
3239,1330,0.131852879944483
3110,1005,0.09963319123624467
3414,990,0.09814612868047982
3112,549,0.054426489540993356
3114,818,0.08109447804104293
3115,698,0.06919797759492416
3243,520,0.05155150193318132
3116,1166,0.11559432933478735
3515,588,0.05829285218598196
3117,1368,0.13562010508575395
3118,1171,0.11609001685337564
3479,1034,0.1025081788440567
3298,959,0.09507286606523248
3119,724,0.07177555269158323
3175,705,0.06989194012094775
3122,931,0.0922970159611381
3124,1450,0.14374938039060176
4470,1488,0.1475166055318727
3257,338,0.03350847625656786
3125,1225,0.12144344205412907
3126,1488,0.1475166055318727
3128,1012,0.10032715376226826
3129,1309,0.1297709923664122
3267,1094,0.10845642906711608
3130,789,0.07821949043323088
3131,420,0.041637751561415685
3430,989,0.09804699117676217
3132,1475,0.14622781798354317
3324,609,0.06037473976405274
3133,1608,0.15941310597799146
3134,946,0.09378407851690294
3547,1127,0.11172796668979876
3136,1201,0.11906414196490532
3465,522,0.05174977694061664
11426,84,0.008327550312283136
3139,322,0.031922276197085354
3140,870,0.08624962823436105
3141,1316,0.1304649548924358
3143,705,0.06989194012094775
3144,1341,0.13294339248537723
3145,1240,0.12293050460989392
8719,50,0.00495687518588282
3146,972,0.09636165361356201
3575,552,0.05472390205214633
3495,409,0.040547239020521465
3554,872,0.08644790324179637
3147,959,0.09507286606523248
3217,884,0.08763755328640825
3149,1390,0.1378011301675424
3153,1101,0.10915039159313969
9777,46,0.004560325171012194
3155,1273,0.12620204223257658
13885,59,0.005849112719341727
3156,1037,0.10280559135520967
3205,1292,0.12808565480321205
3351,1129,0.11192624169723406
3157,794,0.07871517795181918
3188,808,0.08010310300386636
3158,1529,0.1515812431842966
8025,314,0.031129176167344105
4148,932,0.09239615346485576
3159,1432,0.14196490532368394
3160,1310,0.12987012987012986
3161,1267,0.12560721721027066
3162,440,0.04362050163576881
3164,750,0.0743531277882423
3614,954,0.0945771785466442
3165,965,0.09566769108753842
3456,303,0.030038663626449885
3167,884,0.08763755328640825
12514,54,0.005353425200753445
8118,704,0.0697928026172301
3169,1003,0.09943491622880936
3171,1242,0.12312877961732924
3172,1385,0.1373054426489541
3255,1028,0.10191335382175076
3173,1153,0.11430554178645781
3184,596,0.05908595221572321
3174,645,0.06394368989788837
3176,1455,0.14424506790919003
3177,716,0.07098245266184197
3179,575,0.057004064637652424
3507,790,0.07831862793694855
3182,362,0.035887776345791614
3183,357,0.03539208882720333
3185,1083,0.10736591652622186
10837,54,0.005353425200753445
3186,1065,0.10558144145930405
4593,1257,0.12461584217309409
3187,481,0.04768513928819272
3189,890,0.0882323783087142
3190,913,0.09051254089422028
3191,768,0.07613760285516011
3644,655,0.06493506493506493
3193,1490,0.147714880539308
3354,846,0.0838703281451373
14802,167,0.016555963120848616
3642,592,0.05868940220085258
3198,1221,0.12104689203925845
3200,454,0.045008426687816
3201,507,0.05026271438485179
3202,809,0.08020224050758402
3204,382,0.03787052642014474
3206,1508,0.14949935560622585
3461,874,0.08664617824923168
3207,1321,0.1309606424110241
3209,1034,0.1025081788440567
8031,436,0.043223951620898184
3482,772,0.07653415287003074
3210,417,0.041340339050262714
3211,680,0.06741350252800635
3212,717,0.07108159016555964
3213,695,0.0689005650837712
3214,960,0.09517200356895013
3215,715,0.07088331515812432
3216,462,0.04580152671755725
3293,645,0.06394368989788837
3218,646,0.06404282740160602
3219,780,0.07732725289977198
3220,1137,0.11271934172697531
3221,548,0.0543273520372757
3365,745,0.073857440269654
3222,1242,0.12312877961732924
3224,927,0.09190046594626747
12188,34,0.0033706751264003174
3226,701,0.06949539010607712
3227,1115,0.11053831664518687
3228,1101,0.10915039159313969
3229,503,0.04986616436998116
3230,709,0.07028849013581838
3234,557,0.05521958957073461
5203,1223,0.12124516704669376
3235,638,0.06324972737186478
3237,293,0.029047288589273322
5020,652,0.06463765242391196
3240,1110,0.1100426291265986
5120,624,0.06186180231981759
3241,1075,0.10657281649648062
14367,56,0.005551700208188758
3242,923,0.09150391593139685
3246,537,0.05323683949638148
11989,77,0.007633587786259542
3248,1276,0.12649945474372956
10225,70,0.006939625260235947
10338,61,0.00604738772677704
7131,590,0.05849112719341727
3250,1125,0.11152969168236344
11491,52,0.005155150193318132
3251,774,0.07673242787746605
3253,739,0.07326261524734808
14152,25,0.00247843759294141
3254,982,0.09735302865073857
3417,1013,0.10042629126598593
11801,46,0.004560325171012194
3256,1074,0.10647367899276296
3366,606,0.06007732725289977
3258,623,0.06176266481609993
3259,605,0.05997818974918211
3260,1171,0.11609001685337564
5980,1027,0.10181421631803311
3261,644,0.06384455239417071
3262,790,0.07831862793694855
3263,474,0.04699117676216913
3264,1128,0.11182710419351641
3276,498,0.04937047685139288
3266,896,0.08882720333102012
8057,693,0.06870229007633588
3269,1009,0.1000297412511153
3270,877,0.08694359076038466
13100,51,0.005056012689600476
3271,831,0.08238326558937246
3272,1319,0.13076236740358876
10242,52,0.005155150193318132
3274,1210,0.11995637949836423
3275,655,0.06493506493506493
3277,990,0.09814612868047982
3278,657,0.06513333994250024
3280,426,0.04223257658372162
3281,879,0.08714186576781997
3282,440,0.04362050163576881
3283,803,0.07960741548527808
8136,321,0.031823138693367704
3616,634,0.06285317735699415
3286,659,0.06533161494993556
3391,768,0.07613760285516011
9101,26,0.002577575096659066
3289,422,0.041836026568851
3292,412,0.04084465153167443
11776,40,0.003965500148706256
3297,478,0.04738772677703976
3299,1202,0.11916327946862298
3302,370,0.03668087637553286
3303,971,0.09626251610984435
3305,1019,0.10102111628829186
3307,573,0.05680578963021711
3308,933,0.09249529096857341
3493,495,0.04907306434023991
3309,1069,0.10597799147417468
3310,880,0.08724100327153762
3312,300,0.029741251115296918
11753,35,0.0034698126301179735
3314,847,0.08396946564885496
3316,963,0.0954694160801031
7733,740,0.07336175275106573
3318,615,0.060969564786358676
3319,525,0.0520471894517696
3321,503,0.04986616436998116
3325,441,0.04371963913948647
3326,652,0.06463765242391196
3327,953,0.09447804104292654
3328,812,0.08049965301873699
3329,667,0.06612471497967681
3333,964,0.09556855358382076
3334,986,0.0977495786656092
6087,455,0.04510756419153366
3337,1416,0.14037870526420146
3338,1174,0.1163874293645286
8806,63,0.006245662734212352
3339,957,0.09487459105779716
3340,527,0.052245464459204916
11830,17,0.0016853375632001587
3342,647,0.06414196490532369
3345,751,0.07445226529195995
7515,905,0.08971944086447903
3346,542,0.053732527014969764
3349,752,0.07455140279567761
3353,463,0.04590066422127491
3355,641,0.06354713988301774
3356,1305,0.12937444235154158
13671,50,0.00495687518588282
3359,770,0.07633587786259542
3360,335,0.03321106374541489
3362,755,0.07484881530683057
7593,876,0.086844453256667
3364,599,0.05938336472687618
3367,598,0.05928422722315852
11925,17,0.0016853375632001587
3368,498,0.04937047685139288
3370,1168,0.11579260434222266
3371,536,0.05313770199266382
3372,443,0.04391791414692178
3373,1021,0.10121939129572717
3376,781,0.07742639040348964
4735,578,0.057301477148805395
3379,852,0.08446515316744324
3381,442,0.043818776643204126
3382,496,0.04917220184395757
3383,591,0.05859026469713493
3386,983,0.09745216615445623
7782,399,0.0395558639833449
3388,776,0.07693070288490136
10147,25,0.00247843759294141
3389,605,0.05997818974918211
3390,478,0.04738772677703976
3392,1184,0.11737880440170516
3394,790,0.07831862793694855
3396,943,0.09348666600574998
3398,1018,0.1009219787845742
3399,1023,0.10141766630316248
3401,869,0.0861504907306434
3402,812,0.08049965301873699
3407,749,0.07425399028452463
3409,908,0.090016853375632
3410,860,0.0852582531971845
3412,857,0.08496084068603152
8069,518,0.05135322692574601
3413,865,0.08575394071577278
4276,897,0.08892634083473779
4718,343,0.034004163775156145
3416,779,0.07722811539605433
3418,768,0.07613760285516011
3419,913,0.09051254089422028
10988,11,0.0010905125408942203
3421,697,0.06909884009120651
3424,692,0.06860315257261822
3425,860,0.0852582531971845
3426,283,0.02805591355209676
3429,883,0.08753841578269059
5073,1038,0.10290472885892733
3431,486,0.048180826806781006
3436,654,0.06483592743134728
3438,310,0.03073262615247348
3439,459,0.04550411420640428
3440,412,0.04084465153167443
3442,846,0.0838703281451373
3443,485,0.04808168930306335
3445,835,0.08277981560424308
3446,1019,0.10102111628829186
3449,861,0.08535739070090215
14529,31,0.003073262615247348
3960,631,0.06255576484584119
3450,424,0.042034301576286306
11043,39,0.0038663626449885993
3452,907,0.08991771587191434
3453,768,0.07613760285516011
3455,862,0.08545652820461981
3458,749,0.07425399028452463
3459,587,0.0581937146822643
10007,33,0.003271537622682661
4805,504,0.04996530187369882
3463,924,0.0916030534351145
6368,819,0.08119361554476058
3464,668,0.06622385248339446
3468,687,0.06810746505402994
3469,831,0.08238326558937246
3470,461,0.045702389213839595
3472,992,0.09834440368791514
3473,481,0.04768513928819272
3474,586,0.058094577178546644
3475,514,0.05095667691087538
4764,657,0.06513333994250024
3476,780,0.07732725289977198
3477,514,0.05095667691087538
3478,839,0.0831763656191137
12388,30,0.0029741251115296915
3480,722,0.07157727768414791
3481,806,0.07990482799643105
5544,560,0.055517002081887576
8311,452,0.04481015168038069
3485,383,0.0379696639238624
12891,10,0.000991375037176564
3486,577,0.05720233964508774
3489,724,0.07177555269158323
9610,19,0.0018836125706354714
3490,1016,0.10072370377713889
3492,990,0.09814612868047982
6600,795,0.07881431545553683
3494,444,0.04401705165063944
3498,851,0.08436601566372559
3500,909,0.09011599087934966
3501,547,0.05422821453355804
3502,638,0.06324972737186478
3503,510,0.05056012689600476
3505,876,0.086844453256667
3506,798,0.0791117279666898
3508,467,0.04629721423614554
3509,849,0.08416774065629028
3510,416,0.04124120154654506
3511,1104,0.10944780410429265
3512,885,0.0877366907901259
4496,1121,0.11113314166749282
3514,420,0.041637751561415685
3516,1229,0.1218399920689997
3517,977,0.09685734113215029
3518,481,0.04768513928819272
6752,512,0.050758401903440074
3524,433,0.04292653910974522
11179,13,0.001288787548329533
3526,878,0.08704272826410231
3528,868,0.08605135322692574
3529,976,0.09675820362843264
9533,33,0.003271537622682661
3530,405,0.04015068900565084
3531,464,0.045999801724992566
3534,619,0.061366114801229305
6036,257,0.02547833845543769
9024,112,0.011103400416377515
3535,898,0.08902547833845544
4646,386,0.03826707643501537
3537,1040,0.10310300386636265
9904,155,0.01536631307623674
3540,390,0.03866362644988599
3541,662,0.06562902746108853
3543,624,0.06186180231981759
5711,838,0.08307722811539606
3544,526,0.05214632695548726
3548,797,0.07901259046297214
3550,364,0.03608605135322693
13442,61,0.00604738772677704
3552,1227,0.12164171706156439
3553,904,0.08962030336076138
3555,402,0.039853276494497866
3556,333,0.033012788737979575
3557,500,0.0495687518588282
3558,1000,0.0991375037176564
7525,1257,0.12461584217309409
3560,853,0.0845642906711609
3561,819,0.08119361554476058
3562,401,0.03975413899078021
3565,470,0.0465946267472985
3568,256,0.025379200951720037
3570,971,0.09626251610984435
3571,454,0.045008426687816
3572,413,0.040943789035392086
3576,756,0.07494795281054822
13843,23,0.002280162585506097
3577,332,0.032913651234261924
3578,400,0.03965500148706256
8988,10,0.000991375037176564
3579,1023,0.10141766630316248
14505,30,0.0029741251115296915
3580,1053,0.10439179141469218
3581,668,0.06622385248339446
3584,501,0.049667889362545854
3586,634,0.06285317735699415
3588,418,0.04143947655398037
3589,751,0.07445226529195995
3590,773,0.07663329037374839
7892,206,0.020422325765837215
3591,723,0.07167641518786556
3592,335,0.03321106374541489
14551,25,0.00247843759294141
3597,418,0.04143947655398037
3598,755,0.07484881530683057
3601,718,0.07118072766927729
3602,958,0.09497372856151481
3606,831,0.08238326558937246
3608,328,0.032517101219391296
3609,511,0.05065926439972242
3610,937,0.09289184098344404
3611,1010,0.10012887875483295
14371,28,0.002775850104094379
3612,409,0.040547239020521465
3617,771,0.07643501536631307
3618,901,0.08932289084960841
3620,729,0.0722712402101715
3621,346,0.03430157628630911
3622,943,0.09348666600574998
3623,724,0.07177555269158323
3624,456,0.04520670169525132
3625,422,0.041836026568851
3627,701,0.06949539010607712
13257,21,0.002081887578070784
3628,889,0.08813324080499653
3629,354,0.035094676316050365
3632,662,0.06562902746108853
3633,876,0.086844453256667
3635,594,0.05888767720828789
3637,815,0.08079706552988995
3638,596,0.05908595221572321
3640,352,0.03489640130861505
3641,735,0.07286606523247745
13963,17,0.0016853375632001587
3961,1155,0.11450381679389313
3647,653,0.06473678992762963
3648,848,0.08406860315257261
12655,23,0.002280162585506097
3649,895,0.08872806582730247
3650,388,0.03846535144245068
3652,791,0.0784177654406662
3655,1333,0.13215029245563598
3656,1383,0.13710716764151878
11743,75,0.007435312778824229
3657,1534,0.1520769307028849
4247,440,0.04362050163576881
4380,900,0.08922375334589075
3965,1383,0.13710716764151878
4257,1181,0.1170813918905522
3658,1743,0.17279666897987508
4268,912,0.09041340339050263
4369,343,0.034004163775156145
3682,508,0.050361851888569446
14797,151,0.014969763061366114
3659,1444,0.14315455536829583
3990,405,0.04015068900565084
3726,947,0.0938832160206206
3857,524,0.05194805194805195
4396,1104,0.10944780410429265
4242,656,0.06503420243878259
3973,512,0.050758401903440074
3894,749,0.07425399028452463
9226,103,0.010211162882918607
3661,932,0.09239615346485576
3910,952,0.09437890353920889
3662,1312,0.13006840487756519
4200,324,0.03212055120452067
4309,924,0.0916030534351145
4331,1008,0.09993060374739764
3944,477,0.0472885892733221
3663,1660,0.1645682561713096
4317,802,0.07950827798156042
4428,914,0.09061167839793793
3753,584,0.05789630217111133
3664,1575,0.15614156835530882
4113,994,0.09854267869535045
3691,1321,0.1309606424110241
3665,1384,0.13720630514523643
4177,481,0.04768513928819272
4109,995,0.0986418161990681
4026,401,0.03975413899078021
3666,1628,0.1613958560523446
4130,511,0.05065926439972242
3687,1310,0.12987012987012986
3800,1211,0.12005551700208189
3801,499,0.04946961435511054
3667,1645,0.16308119361554477
4313,539,0.05343511450381679
3834,710,0.07038762763953604
3999,945,0.0936849410131853
3887,829,0.08218499058193715
3668,1567,0.15534846832556756
4080,514,0.05095667691087538
4375,519,0.051452364429463666
3669,1722,0.1707147814018043
3832,1276,0.12649945474372956
4282,685,0.06790919004659463
10562,96,0.009517200356895014
4205,882,0.08743927827897294
3670,1523,0.15098641816199068
9982,64,0.006344800237930009
3868,374,0.03707742639040349
3672,1526,0.15128383067314366
4275,519,0.051452364429463666
3696,1083,0.10736591652622186
4368,1238,0.12273222960245861
3674,953,0.09447804104292654
3706,1449,0.1436502428868841
3676,758,0.07514622781798354
3895,1299,0.12877961732923565
13965,28,0.002775850104094379
3980,789,0.07821949043323088
3677,1406,0.13938733022702487
3968,1324,0.13125805492217707
4055,914,0.09061167839793793
4288,405,0.04015068900565084
4430,1001,0.09923664122137404
3680,1297,0.12858134232180032
4448,754,0.07474967780311292
3900,639,0.06334886487558243
4401,691,0.06850401506890057
3681,1418,0.14057698027163676
3683,738,0.07316347774363041
4236,529,0.05244373946664023
3685,1532,0.1518786556954496
3958,810,0.08030137801130167
3686,1594,0.15802518092594428
3708,1394,0.13819768018241302
3979,725,0.07187469019530088
4124,928,0.09199960344998513
3688,941,0.09328839099831467
4407,384,0.038068801427580054
3690,1317,0.13056409239615346
4449,1524,0.15108555566570833
3798,1217,0.12065034202438783
3871,617,0.06116783979379399
4289,962,0.09537027857638544
4072,648,0.06424110240904134
3692,1585,0.15713294339248537
4196,895,0.08872806582730247
3693,1422,0.1409735302865074
4118,915,0.0907108159016556
4454,930,0.09219787845742045
4270,769,0.07623674035887776
3694,1620,0.16060275602260335
3695,526,0.05214632695548726
4382,614,0.060870427282641026
14440,18,0.001784475066917815
3839,398,0.039456726479627245
3697,1067,0.10577971646673937
11875,111,0.01100426291265986
3803,594,0.05888767720828789
3881,753,0.07465054029939526
3698,874,0.08664617824923168
4438,999,0.09903836621393873
3699,1311,0.12996926737384754
3700,415,0.0411420640428274
3701,772,0.07653415287003074
3702,1327,0.13155546743333002
3703,1183,0.11727966689798751
3747,1312,0.13006840487756519
3783,351,0.034797263804897394
3707,1407,0.13948646773074255
4126,552,0.05472390205214633
3823,515,0.05105581441459304
4358,361,0.03578863884207396
4385,1121,0.11113314166749282
4324,898,0.08902547833845544
3709,935,0.09269356597600872
3710,931,0.0922970159611381
4070,1075,0.10657281649648062
3713,873,0.08654704074551403
3715,596,0.05908595221572321
3716,1137,0.11271934172697531
5720,826,0.08188757807078417
3717,918,0.09100822841280856
3718,1117,0.11073659165262219
11385,111,0.01100426291265986
7323,855,0.08476256567859622
3847,560,0.055517002081887576
4014,492,0.04877565182908694
3720,992,0.09834440368791514
3886,734,0.07276692772875978
3722,1434,0.14216318033111927
4293,1213,0.1202537920095172
3723,1074,0.10647367899276296
4089,1171,0.11609001685337564
3724,621,0.06156438980866462
4278,297,0.029443838604143947
3869,845,0.08377119064141965
4286,436,0.043223951620898184
12033,44,0.004362050163576881
8162,590,0.05849112719341727
3729,1485,0.14721919302071973
3731,1178,0.11678397937939923
6428,808,0.08010310300386636
14707,53,0.005254287697035788
3733,1076,0.10667195400019827
4227,1028,0.10191335382175076
3734,658,0.0652324774462179
3735,1290,0.12788737979577675
4230,714,0.07078417765440666
3736,966,0.09576682859125607
3737,1518,0.1504907306434024
3955,1020,0.10112025379200952
9524,96,0.009517200356895014
3739,1301,0.12897789233667095
11124,71,0.007038762763953604
4023,903,0.08952116585704371
4180,719,0.07127986517299495
3740,865,0.08575394071577278
3741,1235,0.12243481709130564
4221,972,0.09636165361356201
3742,1629,0.16149499355606226
4325,1149,0.1139089917715872
3744,1052,0.10429265391097452
3929,572,0.05670665212649945
14150,57,0.005650837711906415
3745,1567,0.15534846832556756
3746,758,0.07514622781798354
4356,764,0.07574105284028948
3748,1500,0.1487062555764846
8241,776,0.07693070288490136
3749,953,0.09447804104292654
4042,647,0.06414196490532369
4296,603,0.0597799147417468
3752,1032,0.10230990383662139
3756,1339,0.1327451174779419
4392,1131,0.11212451670466937
3757,1235,0.12243481709130564
3758,1047,0.10379696639238624
3760,1751,0.17358976900961634
4095,743,0.0736591652622187
4225,903,0.08952116585704371
3983,509,0.0504609893922871
3761,625,0.06196093982353525
3762,936,0.09279270347972637
5369,977,0.09685734113215029
3763,1259,0.1248141171805294
3764,1464,0.14513730544264897
12063,77,0.007633587786259542
3775,1505,0.14920194309507287
3765,1265,0.12540894220283533
14534,64,0.006344800237930009
4383,955,0.09467631605036185
11541,64,0.006344800237930009
10072,64,0.006344800237930009
3805,437,0.04332308912461584
3767,1411,0.13988301774561315
3768,409,0.040547239020521465
3912,631,0.06255576484584119
3769,1086,0.10766332903737484
4321,737,0.07306434023991276
3770,1026,0.10171507881431545
3772,991,0.09824526618419749
3773,1381,0.13690889263408348
4254,642,0.06364627738673541
4406,792,0.07851690294438386
10248,91,0.009021512838306732
3776,1024,0.10151680380688015
12828,45,0.0044611876672945375
14465,40,0.003965500148706256
3780,570,0.05650837711906414
3782,259,0.025676613462873005
3784,365,0.036185188856944585
4077,645,0.06394368989788837
3785,1606,0.15921483097055616
4059,366,0.03628432636066224
3786,1099,0.10895211658570438
3787,724,0.07177555269158323
3788,939,0.09309011599087935
3789,1241,0.12302964211361157
3790,652,0.06463765242391196
3792,1484,0.14712005551700208
3818,775,0.0768315653811837
4381,565,0.05601268960047586
3793,1005,0.09963319123624467
4167,309,0.030633488648755824
3794,1438,0.1425597303459899
3795,611,0.060573014771488055
3966,410,0.04064637652423912
3796,1093,0.10835729156339843
3797,1119,0.1109348666600575
3799,518,0.05135322692574601
3802,499,0.04946961435511054
3804,998,0.09893922871022108
3807,726,0.07197382769901854
3809,1448,0.14355110538316646
3810,512,0.050758401903440074
9739,16,0.0015862000594825023
3811,868,0.08605135322692574
3938,803,0.07960741548527808
3813,1421,0.14087439278278974
13276,70,0.006939625260235947
3814,864,0.08565480321205513
4131,1009,0.1000297412511153
3815,1437,0.14246059284227222
3816,1244,0.12332705462476455
7280,594,0.05888767720828789
3817,1103,0.109348666600575
12988,52,0.005155150193318132
4060,495,0.04907306434023991
3819,592,0.05868940220085258
3820,818,0.08109447804104293
3821,1528,0.15148210568057896
3822,730,0.07237037771388917
7467,415,0.0411420640428274
3824,1225,0.12144344205412907
3825,427,0.04233171408743928
3826,1237,0.12263309209874096
3827,1063,0.10538316645186874
3828,699,0.06929711509864181
3830,522,0.05174977694061664
4312,941,0.09328839099831467
3835,325,0.032219688708238325
3836,521,0.05165063943689898
3837,596,0.05908595221572321
3838,1397,0.13849509269356597
3841,1212,0.12015465450579954
3843,625,0.06196093982353525
3844,322,0.031922276197085354
14482,8,0.0007931000297412512
3846,1426,0.14137008030137801
3848,854,0.08466342817487855
3850,1263,0.12521066719540003
3852,654,0.06483592743134728
6319,495,0.04907306434023991
13582,42,0.004163775156141568
3854,1476,0.14632695548726082
3855,703,0.06969366511351244
3856,353,0.03499553881233271
3859,1129,0.11192624169723406
3860,973,0.09646079111727966
3861,631,0.06255576484584119
3862,360,0.0356895013383563
3863,1285,0.12739169227718847
3864,826,0.08188757807078417
3865,1250,0.1239218796470705
4117,463,0.04590066422127491
3866,1218,0.12074947952810548
3867,963,0.0954694160801031
3870,855,0.08476256567859622
8131,721,0.07147814018043026
10892,47,0.004659462674729851
3873,578,0.057301477148805395
3874,1238,0.12273222960245861
3875,860,0.0852582531971845
3876,432,0.04282740160602756
3877,460,0.04560325171012194
10268,14,0.0013879250520471894
3878,644,0.06384455239417071
3879,1052,0.10429265391097452
4038,635,0.0629523148607118
3880,859,0.08515911569346683
3882,1125,0.11152969168236344
3883,1236,0.1225339545950233
3884,1090,0.10805987905224547
3885,347,0.034400713790026766
6779,847,0.08396946564885496
3888,518,0.05135322692574601
3889,869,0.0861504907306434
3891,1055,0.1045900664221275
4365,750,0.0743531277882423
3892,1150,0.11400812927530485
12744,49,0.004857737682165163
3893,1252,0.1241201546545058
3896,1319,0.13076236740358876
3897,1118,0.11083572915633984
7543,412,0.04084465153167443
3899,523,0.051848914444334294
3902,752,0.07455140279567761
3903,253,0.025081788440567066
3905,713,0.07068504015068901
3906,676,0.06701695251313572
3908,1111,0.11014176663031625
3909,521,0.05165063943689898
3911,548,0.0543273520372757
3913,1003,0.09943491622880936
7042,611,0.060573014771488055
3915,1079,0.10696936651135125
9720,40,0.003965500148706256
8038,483,0.047883414295628035
8826,85,0.008426687816000793
3918,1283,0.12719341726975314
3919,1103,0.109348666600575
3920,1261,0.1250123921879647
