src,dst,type,weight
68b9295d427214137a7356d6,68b9295d427214137a735550,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a735719,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a73573d,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a735732,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a7356cc,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a735718,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a73533e,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a73572f,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a735289,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a73574d,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a7356e3,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a735714,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a735762,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a735713,friend,1.0
68b9295d427214137a7356d6,68b9295d427214137a7352dc,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7356d4,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a73573c,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a735732,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7356cc,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a73538c,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a73568b,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7356e3,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a735705,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7356df,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7354a5,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a73574e,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a735777,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7353bf,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a73571d,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a735721,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7351a1,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a735708,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a735742,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a73572f,friend,1.0
68b9295d427214137a7356d7,68b9295d427214137a7356d0,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735777,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735732,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a7356cf,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a73570e,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a73574d,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a7356f6,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a7355b3,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735729,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735705,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a73571c,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a73573f,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735714,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a73573b,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a7354bb,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a7356d4,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a7353d2,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735748,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735388,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735722,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735708,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a7356ce,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a7356d0,friend,1.0
68b9295d427214137a7356d8,68b9295d427214137a735724,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a735705,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a73520b,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a735358,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a73534a,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a735195,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a73571f,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a735740,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a735327,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a73573b,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a735732,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a73572c,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a735724,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a7356d8,friend,1.0
68b9295d427214137a7356d9,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a7356cc,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a73572b,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a7355f3,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a735748,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a7356cf,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a7356e3,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a73571f,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a735736,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a735824,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a735732,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a73533b,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a73535d,friend,1.0
68b9295d427214137a7356da,68b9295e427214137a735f36,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a7356d4,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a73549e,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a7356ec,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a735406,friend,1.0
68b9295d427214137a7356da,68b9295d427214137a7356df,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a7356df,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a735721,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a7356f9,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a7356d0,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a735714,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a735549,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a73573b,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a735718,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a73522e,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a7352cb,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a7356d4,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a735736,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a73575b,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a7351a1,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a73538c,friend,1.0
68b9295d427214137a7356db,68b9295d427214137a7356cd,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a73573f,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a7355ee,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a735766,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a735746,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a735748,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a7356ce,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a735511,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a735749,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a7356da,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a735722,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a73576c,friend,1.0
68b9295d427214137a7356dc,68b9295d427214137a7356db,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a7356da,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a73573b,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a7356dc,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a7356d6,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735705,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a73571c,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a7356d0,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a7356fd,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735732,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735749,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735713,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735736,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a7353c3,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a73528d,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735284,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a7352c0,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735727,friend,1.0
68b9295d427214137a7356dd,68b9295e427214137a735fa7,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735723,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a7356df,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735345,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a73571f,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a735207,friend,1.0
68b9295d427214137a7356dd,68b9295d427214137a73563f,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a735723,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a735721,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a735748,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a73529b,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a7356d0,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a73574d,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a7356cc,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a735705,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a7356d9,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a73573d,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a73573b,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a735730,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a735386,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a7356da,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a735742,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a7356fd,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a7356dc,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a735736,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a7356d6,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a73572b,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a7356cd,friend,1.0
68b9295d427214137a7356de,68b9295d427214137a735191,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a7356e0,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a735748,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a7356d9,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a73570f,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a735500,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a735718,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a7356cd,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356df,68b9295d427214137a73572c,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a735749,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a7356d8,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a7356d2,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a7356db,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a7356d9,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a735723,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a73562d,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a7356de,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a73530c,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a7356dc,friend,1.0
68b9295d427214137a7356e0,68b9295d427214137a735732,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a735724,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a735736,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a7352b8,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a735781,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a73570f,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a7356d6,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a7354c4,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a7356ce,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a735721,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a73522c,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a7356fd,friend,1.0
68b9295d427214137a7356e1,68b9295d427214137a735749,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a735702,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a7355e4,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a73573f,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a7356db,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a73571f,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a73573b,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a735415,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a735749,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a7356ce,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a7356e3,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a7355b6,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a7356da,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a735724,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a735745,friend,1.0
68b9295d427214137a7356e2,68b9295d427214137a735190,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a7356d8,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a7356cc,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a735723,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a7356d4,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a7356ce,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a735658,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a735742,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a7356d0,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a73571c,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a735718,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a735740,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a73573c,friend,1.0
68b9295d427214137a7356e3,68b9295d427214137a7356cf,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a735243,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a735724,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a73573f,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356de,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a735742,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356d7,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a735221,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356d2,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356cd,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7352b4,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a735711,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356d6,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a735741,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a735708,friend,1.0
68b9295d427214137a7356e4,68b9295e427214137a735e5f,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7354d8,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a735730,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356d8,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356e0,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356da,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356e4,68b9295d427214137a7356df,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a73576c,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a7356cf,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a7356d8,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a7356d3,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a735580,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a735305,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a735732,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a735746,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a7356e0,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a7356e8,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a73572a,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a7356cc,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a7356da,friend,1.0
68b9295d427214137a7356e5,68b9295e427214137a735d57,friend,1.0
68b9295d427214137a7356e5,68b9295d427214137a7356dc,friend,1.0
68b9295d427214137a7356e6,68b9295e427214137a735fea,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a735320,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a7356dc,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a7356d4,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a7355bc,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a73571f,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a735552,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a735766,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a7355bd,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a735724,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a735742,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a735730,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a735505,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a7356d9,friend,1.0
68b9295d427214137a7356e6,68b9295d427214137a7355e9,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a7356d9,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a73549e,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a7356ae,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a73576c,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a7353eb,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a7356d0,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a7356e1,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a7356cc,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a735709,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a7356d8,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a73572a,friend,1.0
68b9295d427214137a7356e7,68b9295e427214137a735cba,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a7356e0,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a735724,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a73573c,friend,1.0
68b9295d427214137a7356e7,68b9295d427214137a7356ce,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a73569d,friend,1.0
68b9295d427214137a7356e8,68b9295e427214137a735c0b,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a7356e7,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a735422,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a735485,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a7356d9,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a7355df,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a7356e3,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a735273,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a735736,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a7356d2,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a7353b2,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a735432,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a7356cd,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a735564,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a7357f5,friend,1.0
68b9295d427214137a7356e8,68b9295d427214137a7355f5,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7353b5,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356e7,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356da,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356de,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a73574f,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a735742,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a73534f,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356cf,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356cc,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356d2,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a735736,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356e4,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356d4,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356d7,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a735296,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a735778,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a735289,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356e0,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a7356cd,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a735192,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a735719,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a735233,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a73570f,friend,1.0
68b9295d427214137a7356e9,68b9295d427214137a735402,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a73572c,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a7356e6,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a7356e3,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a73573d,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a7356cf,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a7356d2,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a73574d,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a735407,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a7355e2,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a735722,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a7356e8,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a7356e0,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a7356e9,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a73552d,friend,1.0
68b9295d427214137a7356ea,68b9295d427214137a7356d1,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a73526e,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a7356d6,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a7356f9,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a7356e1,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a7356da,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a735742,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a735732,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a7356e8,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a7356e0,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a7354e9,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a735575,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a73563c,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a7354f2,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a735410,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a73571f,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a73543f,friend,1.0
68b9295d427214137a7356eb,68b9295d427214137a735729,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356e6,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7351d0,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a73571b,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a73567b,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356db,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356d4,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356fd,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a735321,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356dd,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a735242,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a735354,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356e5,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7355a4,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356cd,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356d5,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a73572b,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356e3,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a73574f,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a73574e,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7352a2,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a7356d0,friend,1.0
68b9295d427214137a7356ec,68b9295d427214137a735741,friend,1.0
