node,E,B,P,K,H,A,E_n,B_n,A_n,P_n,K_n,H_n,Base,Reach,Influence_I
1370,0.011174147749675177,0.0002643118592411301,33,0.9384846211552889,0.014989231675621748,0.6963304533087014,0.15515014542596967,0.06377891092841022,0.6780228689765593,0.14189189189189189,0.880778588807786,0.16771323965526036,0.15451056596569585,0.43744657065824955,0.23939136737346195
2345,0.010365553973141846,0.00029353902403083396,38,0.9287321830457614,0.02500103792214038,0.6141771201738434,0.1402065606359955,0.07111383501386667,0.5909166879485871,0.1756756756756757,0.861800486618005,0.27973448909230086,0.14899064573780169,0.4501256000526075,0.2393311320322434
3008,0.01045753259143138,0.00020505291867413454,38,0.9039759939984996,0.06102456372543585,0.4957991381131445,0.14190641329522216,0.0489071355245705,0.4654019517640111,0.1756756756756757,0.813625304136253,0.6827986585588085,0.15722601915064544,0.43085552705990665,0.2393148715234238
3012,0.01076516069377869,0.00028260054101734674,35,0.9427356839209803,0.03160549413653011,0.4861841779014918,0.14759167425643657,0.06836868531866776,0.4552073262653945,0.15540540540540543,0.8890510948905112,0.35363118852607445,0.1495075358890357,0.4488636811994477,0.23931437948215928
3250,0.012923237699540752,0.00023360828706468285,39,0.9064766191547887,0.029195899093212876,0.22399367852024624,0.1874749971990905,0.05607346386616524,0.17720992516875175,0.18243243243243246,0.818491484184915,0.32667043431815546,0.15450105545364923,0.43685605313342546,0.2392075547575821
2737,0.01098830640292165,0.0002839945102252755,35,0.9187296824206052,0.019108657127360047,0.7172642916156102,0.15171561995311644,0.06871851939909225,0.7002187634045871,0.15540540540540543,0.8423357664233578,0.21380514102689668,0.15734612301317175,0.4301775498125864,0.2391955510529961
3248,0.011679604810504642,0.00031169936722877064,39,0.9187296824206052,0.01801753090926314,0.4137101070672605,0.16449147436691147,0.07567140122602374,0.3783639494597609,0.18243243243243246,0.8423357664233578,0.2015966224803826,0.15039433358496115,0.4463937660288026,0.23919416331811355
2209,0.010435461061509367,0.0003470897453925436,39,0.9354838709677419,0.021289753322969642,0.4826068395538613,0.14149851035507324,0.0845530611151936,0.4514143178770982,0.18243243243243246,0.8749391727493917,0.23820924104226823,0.14474620249357034,0.45943512855921614,0.23915288031326407
1907,0.011076040354315081,0.00027635125136779977,37,0.9212303075768942,0.0244946329841817,0.5681790430169418,0.15333702711658495,0.06680034759253965,0.5421454855776435,0.16891891891891891,0.8472019464720194,0.27406836726828493,0.1528530131900093,0.44023212994015914,0.23906674821505425
1046,0.013694663698607916,0.00019042672185168885,32,0.9457364341085271,0.01818592222510314,0.21612933480202323,0.20173168598498978,0.045236507732805464,0.16887145706957896,0.13513513513513514,0.8948905109489053,0.20348073860591223,0.15322757369461007,0.4390372854606432,0.23897048722442
3695,0.011609135616070125,0.00020078927351812538,38,0.9154788697174293,0.020872025302393623,0.5994534499351283,0.16318913639118757,0.047837120222995015,0.5753053592748695,0.1756756756756757,0.8360097323600973,0.23353531771239366,0.1527066517509742,0.4398092983494444,0.23883744573051524
3154,0.010991306785092119,0.0004567020044417602,36,0.9267316829207302,0.008854199008273167,0.4856550921563206,0.1517710698794799,0.11206163420965341,0.45464634307774277,0.16216216216216217,0.8579075425790755,0.09906888040465826,0.152366893364704,0.4404603143289275,0.23879491965397104
551,0.012890747918138698,0.00019622149080107763,37,0.8827206801700425,0.03756925184389975,0.3983678884201174,0.1868745550274096,0.04669077778063098,0.3620967814234376,0.16891891891891891,0.7722627737226276,0.4203591668018857,0.1652547637619012,0.41025646084040246,0.23875527288545156
3176,0.011868978873554984,0.00024041125148751644,33,0.9414853713428357,0.02963925785751722,0.38932086968429835,0.16799128780889394,0.05778075323058296,0.3525043373716291,0.14189189189189189,0.8866180048661801,0.33163113786188464,0.15233577241618693,0.4397823370816072,0.238569741815813
1076,0.011783537125019622,0.00010249855623372978,30,0.8897224306076519,0.03395172148013424,0.9811347164670008,0.16641224274214128,0.023169830228445758,0.9799973690675222,0.12162162162162163,0.7858880778588807,0.3798829269259536,0.17479230951349228,0.38732820411652524,0.23855307789440217
3865,0.009513510973232754,0.0003024125931747503,40,0.932483120780195,0.016582942634308595,0.7583318925723153,0.12445999272592126,0.07334076863900585,0.7437622417616623,0.1891891891891892,0.8690997566909976,0.18554513616201543,0.1431435951234384,0.46115341618991257,0.23854654144338064
1591,0.01004686846548443,0.0004007486645248413,42,0.927231807951988,0.020551909015401135,0.42945294219261787,0.1343169482703996,0.09801944080597025,0.3950558862807765,0.2027027027027027,0.8588807785888078,0.22995356377598344,0.14124647370686882,0.4651739330571448,0.2384247115119516
1745,0.011011627274184265,0.0002578930737623261,33,0.9089772443110777,0.024714538294075723,0.7938103533326522,0.15214661191373113,0.06216803609513035,0.78137962267195,0.14189189189189189,0.8233576642335766,0.2765288690963875,0.16283380256519467,0.4144782008285658,0.238327122044206
3929,0.010646401374743594,0.0004534727256854669,37,0.9402350587646912,0.006765519717243386,0.45202140415049125,0.14539688868535644,0.11125120614731421,0.41898495230659916,0.16891891891891891,0.8841849148418491,0.0756988252824082,0.14534768393485847,0.45502531728809104,0.23825097394082823
3820,0.01113238269597836,0.00029321295179751846,41,0.9112278069517379,0.014626105632142481,0.5431007600377565,0.15437828736906994,0.07103200309157953,0.5155552868151694,0.19594594594594594,0.8277372262773722,0.1636502532078527,0.14789685035006694,0.44866245807851646,0.2381265326686018
1151,0.011662625788901555,0.00022053792813911318,32,0.89472368092023,0.023381401705183626,0.8412482960604241,0.16417768584127584,0.0527932931353219,0.8316774970145139,0.13513513513513514,0.7956204379562043,0.2616125170735089,0.16900910014976323,0.3993292562635628,0.2381051469839031
2245,0.011563240175142802,0.00031871990521752704,37,0.9072268067016754,0.03334484045508628,0.37114193888936625,0.16234094483582945,0.0774332934094466,0.33322943790870696,0.16891891891891891,0.8199513381995135,0.3730925867004679,0.1559506561547904,0.42933188663115673,0.2379650252977003
3728,0.010758491305049977,0.00020880666522075505,31,0.9279819954988747,0.022073839574039134,0.8794368430274737,0.14746841758682416,0.04984918536599765,0.8721683494044776,0.1283783783783784,0.8603406326034063,0.24698231548542895,0.1593933394063891,0.42116328006838955,0.23792432160498922
2017,0.010301490170880306,0.00031862830382267557,39,0.9047261815453863,0.01845445693067145,0.7375955531080257,0.1390226004215503,0.0774103048889318,0.7217757529570165,0.18243243243243246,0.8150851581508517,0.20648535061040743,0.15304970689798092,0.43549352271980013,0.23778285164452667
2437,0.011972338866175436,0.0002466637552049905,37,0.9117279319829957,0.02866742930032209,0.40331020396962597,0.16990147912923384,0.05934989756742478,0.36733705855554327,0.16891891891891891,0.8287104622871048,0.3207574307070493,0.15415058121089736,0.4328355362661933,0.23775606772748614
1165,0.013571754398078683,0.0001240736628107063,30,0.90847711927982,0.031550340064980156,0.4614613687820434,0.1994602047947567,0.02858437419863283,0.4289940321176865,0.12162162162162163,0.8223844282238445,0.35301407430567944,0.16735184045761214,0.40192674426251085,0.23772431159908175
2981,0.012126036002491954,0.00029398867018954315,36,0.935233808452113,0.032046540607084804,0.15117470655867027,0.17274194891168637,0.07122667936477035,0.10000085388805749,0.16216216216216217,0.8744525547445255,0.3585660200115033,0.14794151685142096,0.44707831919510754,0.2376825575545269
3767,0.012254754197259757,0.00032899152128085284,36,0.940735183795949,0.018760513261455922,0.17869651436611095,0.17512078401201536,0.08001108446792078,0.1291818923391291,0.16216216216216217,0.8851581508515817,0.20990978889141337,0.14603037980911257,0.45136055763793,0.2376294331577578
363,0.014373710971506715,0.0001618151567248205,30,0.9317329332333083,0.02470959152295573,0.16159427039453755,0.21428112773616018,0.038056076114422716,0.11104859083416158,0.12162162162162163,0.8676399026763991,0.2764735200946294,0.1593616050224625,0.4200289340435327,0.23756180372878355
3262,0.012515527933029869,0.0003347889881537453,37,0.9497374343585896,0.008605028035485513,0.13128395692857994,0.17994013155657115,0.08146603159353438,0.0789109337113974,0.16891891891891891,0.902676399026764,0.09628092756100212,0.141163481475623,0.462421910962057,0.23754101032155317
2789,0.010581960823384192,0.00026574872070826965,34,0.9024756189047262,0.02208743412173519,0.8830312576042896,0.14420596578797718,0.06413950935999325,0.875979463511117,0.14864864864864866,0.8107055961070561,0.2471344237245365,0.16192112664256697,0.4134714276320116,0.23738621693940035
2043,0.01062083916264395,0.0003682731610647808,42,0.9242310577644411,0.028787349254261553,0.25281978671118227,0.14492447460672225,0.08986930533335549,0.2077738974702747,0.2027027027027027,0.8530413625304137,0.3220992048826535,0.14040913148168643,0.46283816663378713,0.23713784202731664
2067,0.011521688677310208,0.00019285431471950911,36,0.8902225556389097,0.04808758321270562,0.5194955478776319,0.16157303349513882,0.04584574265257879,0.49052696714555544,0.16216216216216217,0.7868613138686132,0.5380478827951829,0.16212628538989385,0.4120418228447426,0.23710094662634845
88,0.011938042693737841,0.00019755443771460757,29,0.9182295573893473,0.025350791984675942,0.7153048152033296,0.16926765312702288,0.047025297549860526,0.6981411543706605,0.11486486486486486,0.8413625304136253,0.28364785758108263,0.16475763173875904,0.40546393108436907,0.23696952154244202
1644,0.009535170922264745,0.0002773579709866059,37,0.9257314328582146,0.02458672448993267,0.8002090224220109,0.12486028925837017,0.06705299652487413,0.7881640537688701,0.16891891891891891,0.8559610705596109,0.2750987713015581,0.14819521376600575,0.4437357795751957,0.23685738350876273
3770,0.011852592736746782,0.00042306430193202036,37,0.9532383095773943,0.005187405187405187,0.1400533928970407,0.16768845636017402,0.1036198302887672,0.08820906012737648,0.16891891891891891,0.9094890510948904,0.05804143589288673,0.1390115477037477,0.46514697178930753,0.23685217492941565
3948,0.011930343471229045,0.0002863764321933372,35,0.9497374343585896,0.014528025413935487,0.3034634864935543,0.16912536414618215,0.06931629263296298,0.2614707970705395,0.15540540540540543,0.902676399026764,0.16255284197974132,0.1434712882301122,0.45431380285394884,0.2367240426172632
3888,0.011576349100759987,0.00038434079943520434,37,0.9532383095773943,0.012912334328208127,0.16408926787755473,0.1625832102936539,0.09390168098551392,0.11369400635325289,0.16891891891891891,0.9094890510948904,0.14447501169907614,0.13862888137446297,0.46514697178930753,0.23658430849891632
1703,0.010780416706203768,0.0002709025912452103,33,0.9194798699674919,0.028346628537773495,0.6722253644549498,0.147873619927857,0.06543293790178761,0.6524645361217805,0.14189189189189189,0.8437956204379563,0.3171680182317984,0.15683568104492943,0.42265338331031765,0.23658099172454589
604,0.012020309647517878,0.00022992915139233386,32,0.916479119779945,0.020688397699125075,0.599135090919976,0.17078802495636775,0.055150138560719215,0.5749678070789017,0.13513513513513514,0.8379562043795622,0.23148072406138043,0.15934028309905052,0.416263562832906,0.23641726701920715
1664,0.012045122574631622,0.00023389974135622584,39,0.905726431607902,0.040559109875626234,0.20847461709592033,0.1712465915332729,0.05614660798117709,0.16075525288427475,0.18243243243243246,0.8170316301703165,0.45381243428494694,0.15032032167277795,0.4362721115275861,0.2361058586292204
1993,0.011530917168375968,0.00032103648279095367,36,0.9222305576394099,0.02843091880462998,0.31065025582951356,0.16174358481859316,0.07801466764678423,0.26909084128416527,0.16216216216216217,0.8491484184914843,0.3181111348659151,0.1498106499926952,0.43695666469389105,0.23595445440305396
2472,0.011295176403516636,0.00028810635760395523,38,0.9169792448112029,0.046266396071323476,0.1845646778154656,0.1573868704703427,0.06975043914192766,0.13540383475115686,0.1756756756756757,0.8389294403892945,0.5176707746078125,0.14801098449273237,0.44097718156112325,0.23590084361324964
2957,0.011831491836678813,0.0002786384362410756,39,0.8909727431857964,0.05062346454619781,0.16881681645531738,0.16729849158619028,0.0673743453626139,0.11870656867445706,0.18243243243243246,0.7883211678832117,0.5664216435739278,0.15484780917291757,0.42478792661274417,0.23582984440486554
2092,0.011757275211399245,0.00025808836129360453,33,0.8982245561390347,0.031956935852743354,0.553630078860353,0.16592689751154155,0.06221704595383782,0.5267193956402703,0.14189189189189189,0.8024330900243309,0.3575634400284639,0.162435394076513,0.40610837114486753,0.23553728719701933
1224,0.010559607861657772,0.00025816248599133137,37,0.9264816204051013,0.04937134454027702,0.31107441159142196,0.14379286171945727,0.062235648477708884,0.2695405684853758,0.16891891891891891,0.8574209245742094,0.5524117792143238,0.146044028959972,0.44431972118103513,0.23552673662629092
1973,0.01042574329258671,0.0001909358355985995,38,0.878469617404351,0.058430933633533175,0.6066419812866868,0.14131891670980962,0.04536427622185738,0.5829272717322281,0.1756756756756757,0.7639902676399027,0.6537787518288443,0.1602359340704966,0.41100151246136657,0.23546560758775759
2603,0.01207962304992904,0.00023614581534806822,40,0.908227056764191,0.029341924004874054,0.24950071312706928,0.17188419324733967,0.05671028845921941,0.20425472407303324,0.1891891891891892,0.8218978102189781,0.32830429464769456,0.146771553422206,0.4422726376011048,0.23542187867587563
3722,0.010858725402249598,0.00031644979369267745,34,0.9354838709677419,0.013042543078758198,0.5869258435282565,0.149320839376132,0.07686358041059434,0.5620224904016996,0.14864864864864866,0.8749391727493917,0.14593190634576658,0.1480492975862308,0.4391648582889459,0.23538396579704532
2909,0.008533330469675918,0.00027236705227224255,41,0.9167291822955739,0.04307506572661194,0.6986212621739439,0.10634532144168415,0.06580046278956515,0.6804517857849467,0.19594594594594594,0.8384428223844284,0.4819632505328997,0.14166808351777235,0.45294469652133895,0.23505106741884235
1265,0.009846525244345048,0.00020025657827391893,31,0.9114778694673669,0.03222915436586831,1.0,0.13061441431691267,0.04770343366102256,0.9999999999999999,0.1283783783783784,0.8282238442822386,0.3606092698427149,0.1607101421805901,0.4083165647399225,0.2349920689483898
3872,0.010490751461661769,0.0004602542505770018,44,0.9417354338584646,0.008408643726125705,0.1302350765851096,0.14252032972436315,0.11295311499208059,0.07779881862624277,0.21621621621621623,0.8871046228710463,0.09408360020941003,0.1279922532740247,0.4845715788781483,0.23496605095526174
2894,0.010965465018849466,0.0002209069882927623,39,0.9357339334833709,0.02497132787086041,0.39765795295842654,0.15129348937344955,0.05288591341612782,0.3613440454785343,0.18243243243243246,0.8754257907542581,0.2794020658528501,0.1386791732154773,0.4596297757611627,0.23496435397918292
597,0.01238655909341718,0.00035308294097457366,38,0.9384846211552889,0.0031327407354152146,0.1565958232605349,0.17755666430026912,0.08605712881863946,0.10574879806496906,0.1756756756756757,0.880778588807786,0.03505196991457502,0.13939117562473052,0.4577168409285199,0.23488887521586732
526,0.012584817990710881,0.00016265846252512035,33,0.908227056764191,0.03164947961089795,0.43887873854544246,0.18122067795960883,0.03826771429659095,0.4050499436380618,0.14189189189189189,0.8218978102189781,0.35412333826154097,0.1581713851597227,0.4138942592227264,0.2348882473786238
3330,0.01100430752815285,0.00030296006659742523,32,0.9329832458114529,0.02122635426923655,0.5563978670416426,0.15201133602040126,0.07347816397047296,0.5296540478225589,0.13513513513513514,0.8700729927007299,0.23749987441676282,0.15160794691534873,0.4291102781613731,0.23485864628915604
2021,0.010408542147737572,0.0001661442125561351,32,0.9014753688422106,0.029471151330409093,0.9862133165778001,0.1410010231345712,0.039142507046497965,0.98538214706422,0.13513513513513514,0.8087591240875914,0.32975020821327883,0.16209998375856705,0.40458473071611767,0.23484540784583224
3567,0.009413896059646239,0.0004521510258291834,44,0.9339834958739685,0.009045441556308034,0.3979821816211192,0.12261901404079201,0.11091950896835918,0.36168782119047777,0.21621621621621623,0.8720194647201945,0.10120867702565643,0.12999208602578965,0.47853751561780755,0.234555714903395
920,0.011566460255564862,0.0001655201381339729,28,0.9199799949987497,0.019915653564840166,0.8473810678747096,0.16240045499558342,0.03898588773213165,0.8381800004611055,0.10810810810810811,0.8447688564476886,0.222834555599237,0.16218676712000668,0.40277240744394033,0.23436245921718674
2177,0.011440344554815435,0.0002642828993113974,36,0.9022255563890973,0.021894372176604646,0.5616498286535532,0.1600697164687845,0.06377164307031867,0.5352226389126864,0.16216216216216217,0.8102189781021899,0.24497427002402025,0.15418316824920164,0.4213848885381733,0.23434368433589312
785,0.011943299183751336,0.00020031574554475693,29,0.913728432108027,0.017405557503906547,0.7481325284299942,0.1693647980797717,0.04771828243075657,0.7329479798753815,0.11486486486486486,0.8326034063260342,0.1947493040442988,0.162319227773074,0.4019602814493326,0.23421154387595156
2507,0.009574691641092467,0.00024991684468612545,33,0.9339834958739685,0.03424763233034756,0.7357443093866372,0.12559066986468004,0.060166301230216164,0.7198129017303053,0.14189189189189189,0.8720194647201945,0.3831938482868618,0.14855462978873124,0.43394292102321297,0.23417111715907574
212,0.012656793066361314,0.00022476482057377526,29,0.9382345586396599,0.02703990782730718,0.30576590653235924,0.18255084605756067,0.05385408487987588,0.2639120250651889,0.11486486486486486,0.8802919708029197,0.3025472312281951,0.15400969591316835,0.42103570724008677,0.23411749931124387
2195,0.011469000548535512,0.00024008143824856017,39,0.9064766191547887,0.036620669889899884,0.3034008932134017,0.16059930658476693,0.05769798245594474,0.2614044301760502,0.18243243243243246,0.818491484184915,0.40974556391504957,0.14722647839219857,0.43685605313342546,0.23411535081456664
3057,0.011320490767088744,0.00026142439343673725,37,0.8892223055763941,0.03590975451575307,0.4844162302869918,0.15785470407161756,0.06305426511938415,0.45333279288883854,0.16891891891891891,0.7849148418491486,0.4017911921967975,0.1563853012330676,0.41531728809101076,0.23406489729045055
1243,0.010527110382701859,0.0003664917007858801,36,0.9554888722180546,0.015878279099068054,0.3261155413440544,0.14319227728963377,0.08942222550193799,0.2854884956248299,0.16216216216216217,0.9138686131386863,0.17766071573809683,0.135899494592508,0.46284474255277186,0.23398306898058713
922,0.013414389978835877,0.00017313605111103853,32,0.9059764941235309,0.0371272583201236,0.21517709733823795,0.19655196012341897,0.04089719674654205,0.16786181125562347,0.13513513513513514,0.8175182481751825,0.4154137388184285,0.1593641126017166,0.4080883803511541,0.23398139292654782
578,0.010831181695365996,0.0002224275063618846,29,0.9229807451862966,0.008958517950238824,0.9739802462183992,0.14881180538256114,0.05326750652267183,0.9724115711838145,0.11486486486486486,0.8506082725060827,0.10023609618283082,0.1588997185546705,0.40916222792135204,0.23397847136467495
3399,0.009945529464023644,0.00035245831788871084,36,0.9337334333583396,0.016408752940107303,0.5964554461568863,0.1324441067957186,0.08590037181022647,0.572126612292061,0.16216216216216217,0.8715328467153286,0.18359614247366177,0.14302271335878525,0.4459104359834288,0.2338890301461783
397,0.01289295022901589,0.00030228329668413514,33,0.9209802450612653,0.01724265001011404,0.21396661185342514,0.18691525583451735,0.07330832006077384,0.16657834820247197,0.14189189189189189,0.8467153284671532,0.19292654593772443,0.15211689422595237,0.4238212665219965,0.2336282059147656
2142,0.011453318552218547,0.00013604645114178684,32,0.8844711177794449,0.052730844767934486,0.6371765444371801,0.16030948832442446,0.031589095803742195,0.6153026980710576,0.13513513513513514,0.7756690997566912,0.5900009418209287,0.16592760373037663,0.39134872098375756,0.2335539389063909
3997,0.010848982448899116,0.0002714120738767644,34,0.910977744436109,0.017723631888544738,0.7064629071632733,0.14914078029860373,0.06556079896707386,0.6887661866976443,0.14864864864864866,0.8272506082725061,0.19830821130875748,0.1535064277696045,0.42008943249819164,0.2334813291881806
1987,0.011060707207915639,0.0002189489979355855,36,0.9187296824206052,0.055423091871084476,0.22108920412526045,0.15305365593569423,0.05239453114441985,0.1741303462547053,0.16216216216216217,0.8423357664233578,0.6201242659107237,0.14726328351301393,0.43423160386664045,0.23335377961910186
871,0.010040604095751512,0.0002295938592723453,31,0.9449862465616404,0.011000140166256655,0.885358275039688,0.13420117673841858,0.05506599279207339,0.8784467718265365,0.1283783783783784,0.8934306569343068,0.1230796336909866,0.1471168241565493,0.43439928980074977,0.23330156384980943
3832,0.01100566478017179,0.00028283044485472047,36,0.9317329332333083,0.018589188774165117,0.44402167788936925,0.15203641933320308,0.06842638257415679,0.41050293974197627,0.16216216216216217,0.8676399026763991,0.2079928537597382,0.1426745560472546,0.444353258367857,0.23317816674343528
2426,0.01030368794246052,0.0002428460004520641,40,0.8754688672168042,0.030410493665399264,0.7429319517615518,0.1390632173381171,0.05839178406270774,0.7274338716165288,0.1891891891891892,0.7581508515815086,0.3402604297880617,0.1543401806919121,0.416773854146117,0.23307028272817357
3935,0.012056685910201901,0.0002918808413717907,32,0.9409852463115779,0.0029344821011487677,0.4464750015506456,0.17146029301177082,0.0706976932494699,0.4131041690141782,0.13513513513513514,0.8856447688564478,0.03283367090085496,0.14638237577765512,0.4353389886236602,0.23306935963145664
178,0.01188396026012904,0.00015656844965645052,32,0.8854713678419605,0.034745963528142555,0.6878734875028942,0.16826815813245813,0.036739349079076514,0.6690560508777883,0.13513513513513514,0.7776155717761558,0.3887696337181733,0.1648739838329959,0.3921273097915434,0.23304998162056015
3717,0.00982830064401071,0.0002770967259701521,34,0.9337334333583396,0.01400254230439097,0.7943060793788451,0.1302776063074234,0.06698743380686231,0.7819052349760678,0.14864864864864866,0.8715328467153286,0.1566732561148324,0.14519171848105775,0.4378023278753207,0.23297490129933662
1965,0.011275435790270964,0.0002871176373395128,39,0.8907226806701676,0.06110192742549773,0.08509966776747944,0.15702204509522352,0.06950230737363543,0.02994229301472323,0.18243243243243246,0.7878345498783456,0.6836642744255775,0.15074424764123978,0.4245932794107977,0.23289895717210715
838,0.01307928519758637,0.00016067879613129103,33,0.8907226806701676,0.04326514915304591,0.2705612548551444,0.190358903909708,0.037770892151242706,0.22658496059918198,0.14189189189189189,0.7878345498783456,0.48409007784079044,0.16108036191319622,0.4002689550864734,0.23283693986517937
3365,0.011375671093807754,0.0003870761450928881,35,0.956989247311828,0.008488321656926647,0.1889160111472234,0.15887448917879368,0.09458815033315525,0.14001750061772558,0.15540540540540543,0.9167883211678834,0.09497510980728936,0.13545076912847354,0.4599585717103966,0.23280310990305042
2340,0.0113238036083637,0.000361369984038602,34,0.9304826206551637,0.020554125154328567,0.30317386129809576,0.15791592854047296,0.08813686635749815,0.2611637109945009,0.14864864864864866,0.8652068126520681,0.22997835996614774,0.14574772057956564,0.43527191425001643,0.23260497868070085
423,0.012575173156644677,0.000141595626583877,29,0.8672168042010503,0.021133433768221646,0.9058222774788816,0.1810424322201085,0.03298173107635506,0.9001445049921422,0.11486486486486486,0.7420924574209248,0.23646019482591726,0.17535021364587455,0.3657559018872888,0.2324719201182988
2037,0.010911562585791464,0.00036771440023178564,40,0.9252313078269567,0.021221431546520505,0.20611225649818798,0.1502973209608734,0.08972907728450316,0.15825047064322273,0.1891891891891892,0.8549878345498784,0.23744479449055317,0.13688187901856377,0.4555086473334649,0.2324699095130341
1454,0.00987330660271447,0.0003031697373391803,35,0.932733183295824,0.022677763555168446,0.6156110382853237,0.13110935938228277,0.07353078347649691,0.5924370539012729,0.15540540540540543,0.869586374695864,0.2537395695977548,0.1430336818472701,0.44107779312158885,0.23244691522956573
2880,0.011121348435149614,0.00027513500218280377,33,0.9292323080770193,0.015561882359014977,0.5570267295050858,0.15417436369679538,0.06649511458396241,0.5303208230523899,0.14189189189189189,0.8627737226277373,0.17412057949635956,0.1476752227207034,0.4302446241862301,0.2324460431603614
663,0.010442251841109414,0.0002850509740695189,35,0.921730432608152,0.009339147694031394,0.7311938252326892,0.14162401044385503,0.06898365226956778,0.7149880786664857,0.15540540540540543,0.8481751824817519,0.10449493004583837,0.14664365238279956,0.432513316235944,0.2324045515387429
1694,0.011474286140659595,0.00010558888737120617,29,0.8882220555138785,0.04807682735764449,0.7671684784755112,0.16069698937229726,0.023945387640716444,0.753131566437625,0.11486486486486486,0.7829683698296838,0.5379275364467775,0.16815476505981342,0.3821062668507924,0.2323402155971071
3644,0.010590735095529567,0.0002891908850920206,40,0.932733183295824,0.0198346899849107,0.3484888284393851,0.1443681227122326,0.07002261493628842,0.30921062011511147,0.1891891891891892,0.869586374695864,0.22192866098249409,0.13418462216310637,0.46134806339185913,0.2323336545317322
166,0.012604589240149204,0.0002477448833304976,33,0.9202300575143786,0.029176435214104318,0.19243630607090223,0.18158606952081027,0.05962122024905691,0.14375002655663618,0.14189189189189189,0.8452554744525548,0.3264526546285625,0.15034814184646314,0.42323732491615706,0.2322148967673713
963,0.011034293414240923,0.00026639577986524665,32,0.9347336834208552,0.019988368634297208,0.5323102455754303,0.15256550381672138,0.06430189698224041,0.5041142354265735,0.13513513513513514,0.8734793187347932,0.22364815833314045,0.14721799107269065,0.4304728085749984,0.232194436323383
1262,0.011893733233336829,0.0002608649238639907,38,0.9117279319829957,0.03446139044130687,0.154745043520296,0.16844877200560326,0.06291385920338972,0.10378643879183388,0.1756756756756757,0.8287104622871048,0.3855855696283819,0.14441202138538967,0.4368895903202474,0.23215529206584695
2344,0.011266359528009428,0.00024776044155808136,38,0.9124781195298824,0.03245397908870133,0.3152110340370222,0.15685430710537307,0.05962512478167416,0.273926579007911,0.1756756756756757,0.8301703163017032,0.36312481456421297,0.1438526913763323,0.43747353192608673,0.2319389435412586
1026,0.012990527783651711,0.00015132990709980045,28,0.9042260565141286,0.029353644305761456,0.5005060795104771,0.18871858218158652,0.03542467103048942,0.47039266454216544,0.10810810810810811,0.8141119221411194,0.32843543209850584,0.16379995545013232,0.39050963372131264,0.2318128589314864
2793,0.012610011964208918,0.00023103726410457086,33,0.9309827456864216,0.01512291958526972,0.28447190972433334,0.181686286637403,0.0554282333633068,0.24133425895405408,0.14189189189189189,0.8661800486618004,0.16920906231748972,0.14616740805501102,0.4316071545998553,0.2317993320184643
2412,0.010661775547691411,0.00025919630299454547,41,0.886721680420105,0.049864046174895926,0.300739227976129,0.14568101807602082,0.06249509783899284,0.2585822988619969,0.19594594594594594,0.7800486618004866,0.5579245759415751,0.14698248393748894,0.4295870322877622,0.23176384844257092
3534,0.010610041895444369,0.0002328727856883259,35,0.9144786196549137,0.011068190451188465,0.778250666526624,0.14472493080292412,0.05588888055816585,0.7648818757888188,0.15540540540540543,0.8340632603406327,0.12384104254718162,0.14803776856600426,0.42686854737949637,0.23168700221005187
2518,0.010808120695896537,0.00030427261052982067,37,0.9004751187796949,0.02820157041314091,0.47326566778058865,0.1483856161007306,0.07380756335533353,0.4415099869333933,0.16891891891891891,0.8068126520681266,0.31554497520017893,0.14902638677371702,0.42407641217860204,0.2315413943951825
3354,0.010992427709621866,0.0003432129708287705,38,0.9319829957489373,0.01909073155665598,0.24094705393096097,0.15179178563470774,0.08358013584767938,0.19518538314727046,0.1756756756756757,0.8681265206812653,0.21360457333933883,0.13658860995945893,0.4526560136779116,0.23140883107499471
3246,0.01067870754985242,0.00029170167137532063,35,0.9249812453113279,0.010418420255243827,0.6134700700653484,0.14599393763748697,0.07065272828855236,0.5901670113086227,0.15540540540540543,0.8545012165450122,0.11657081903262058,0.14412907258612007,0.4350437298612481,0.23140346976865844
2052,0.011846084949615705,0.00020943086853135047,34,0.918979744936234,0.032628853633051666,0.3203133863987087,0.16756818624233402,0.05000583702653507,0.2793365412276543,0.14864864864864866,0.8428223844282238,0.36508147098269583,0.14776356346387845,0.42631814296047876,0.2313299373128585
3626,0.010396251642542759,0.00031438529636856004,49,0.9032258064516129,0.01629039487954521,0.25074651216068966,0.1407738828673313,0.0763454688778478,0.20557562965295506,0.25,0.8121654501216545,0.18227184419035042,0.12676034407591838,0.4748661800486619,0.23119209486774145
3512,0.009882767218516596,0.0004537845159990789,41,0.9449862465616404,0.006880153236137158,0.25811891686578686,0.13128420059242732,0.11132945384247656,0.2133925007931619,0.19594594594594594,0.8934306569343068,0.07698144998544919,0.1266880540471299,0.4749398303412903,0.231163586935378
1527,0.0111145378173604,0.00025383766139586725,32,0.9474868717179294,0.015972763163369867,0.46578811984906593,0.1540484969793423,0.06115027942741292,0.43358163370761055,0.13513513513513514,0.8982968369829684,0.1787178899057111,0.14138915819649533,0.44039981587426846,0.23109235549982726
3019,0.010996302387355477,0.00023545707396669424,37,0.8917229307326832,0.05256218050876548,0.3140950517677629,0.15186339337758983,0.0565374401592478,0.27274331656607514,0.16891891891891891,0.7897810218978102,0.5881137717556815,0.1511221224904161,0.4172637601104754,0.23096461377643385
